Begin Time - hh:mm:ss.ms,End Time - hh:mm:ss.ms,Duration - hh:mm:ss.ms,Anna,Anna backchannel actions,Anna backchannels,Bert,Bert backchannel actions,Bert backchannels,Cassie,Cassie backchannel actions,Cassie backchannels,Doyle,Doyle backchannel actions,Doyle backchannels,Erin,Erin backchannel actions,Erin backchannels,Flo,Flo backchannel actions,Flo backchannels,Gemma,Gemma backchannel actions,Gemma backchannels,Holly,Holly backchannel actions,Holly backchannels,Ike,Ike backchannel actions,Ike backchannels,Turn subtype,Turntype,File
00:01:04,00:01:05,00:00:01,,,,,,,,,,,,,,,,,,,,,,"yeah, most of the people that [a2107]",,,,,,other [a1446],other [a1414],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:01:31,00:01:32,00:00:01,,,,,,,,,,,,,,,,,,,,,,or like in my interview [a2119],,,,,,orientation [a1392],story diabetes at work [a1388],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:01:33,00:01:37,00:00:04,,,,,,,,,,,,,,,,,,,,,,"it -- they didn't ask anything about like ""Do you have health conditions"", so I didn't say anything, but [a2120]",,,,,,orientation [a1392],story diabetes at work [a1388],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:01:37,00:01:37,00:00:01,,,,,,,,,,,,,,,,,,,,,,then [a2121],,,,,,orientation [a1392],story diabetes at work [a1388],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:01:42,00:01:42,00:00:00,,,,,,,,,,,,,,,,yeah [a1556],acknowledgement [a2902],yeah [a2620],,,,secretively checking my sugars or anything like that. I'm kinda like [a2123],,,,,,complication [a1393],story diabetes at work [a1388],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:01:43,00:01:44,00:00:00,,,,,,,,,,,,,,,,yeah [a1557],,,,,,,,,,,,complication [a1393],story diabetes at work [a1388],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:01:44,00:01:47,00:00:04,,,,,,,,,,,,,,,,,,,,,,"did it. And again if someone asks me a question, yeah, yeah, like, I think they thought it was my phone, [a2125]",,,,,,complication [a1393],story diabetes at work [a1388],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:01:52,00:01:53,00:00:01,,,,,,,,,,,,,,,,,,,,,,{LG} [a2127],,,,,,complication [a1393],story diabetes at work [a1388],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:01:57,00:01:59,00:00:02,,,,,,,,,,,,,,,,,,,,,,"it was actually really funny, we got an email into work [a2132]",,,,,,orientation [a1395],story email from pub customer [a1389],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:02:08,00:02:09,00:00:01,,,,,,,,,,,,,,,,yeah [a1565],acknowledgement [a2910],yeah [a2628],,,,And that she'd like subsequently went high and had ketones and everyting and [a2135],,,,,,complication [a1396],story email from pub customer [a1389],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:02:10,00:02:16,00:00:05,,,,,,,,,,,,,,,,,,,,,,"my boss was like ""((Holly)), help us! What do we say, I don't wanna get sued!"" I was like ""Okay, I'm gonna help you here"" [a2136]",,,,,,complication [a1396],story email from pub customer [a1389],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:02:19,00:02:22,00:00:03,,,,,,,,,,,,,,,,,,,,,,"She was like ""I've been diabetic  for seventeen years, and [a2138]",,,,,,evaluation [a1398],story email from pub customer [a1389],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:02:39,00:02:40,00:00:01,,,,,,,,,,,,,,,,{LG} [a1570],,,,,,"Me- +mean -- yeah, do you know what I mean, I was like ""there's a lot of other factors here. You cannot pin this down"" She was like ""Yeah, I had two glasses of what I thought was diet coke and turned out to be real coke"" and I was like [a2144]",,,,,,evaluation [a1398],story email from pub customer [a1389],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:02:53,00:02:56,00:00:03,,,,,,,,,,,,,,,,,,,,,,"It's not rude like. Do you know what I mean, this is entirely your fault. [a2147]",,,,,,evaluation [a1398],story email from pub customer [a1389],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:08,00:03:13,00:00:06,,,,,,,,,,,,,,,,,,,,,,"yeah, I wo- +would -- like basically had a list of things I was like ""there's lots wrong with this email, like, this is what you can come back to her with"", and he was like ""Thank you!"" [a2152]",,,,,,resolution [a1399],story email from pub customer [a1389],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:11,00:03:11,00:00:01,,,,,,,,,,,,,,,,{LG} [a1577],acknowledgement [a2923],laugh [a2634],,,,"yeah, I wo- +would -- like basically had a list of things I was like ""there's lots wrong with this email, like, this is what you can come back to her with"", and he was like ""Thank you!"" [a2152]",,,,,,resolution [a1399],story email from pub customer [a1389],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:14,00:03:15,00:00:01,,,,,,,,,,,,,,,,wow [a1579],first assessment [a2925],wow [a2636],,,,,,,,,,resolution [a1399],story email from pub customer [a1389],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:19,00:03:22,00:00:03,,,,,,,,,,,,,,,,I'm a rheumatology and medical registrar. {LS} [a1582],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:30,00:03:31,00:00:01,,,,,,,,,,,,,,,,"the weird comments that most people get, because I work with doctors and nurses, [a1586]",,,,,,okay [a2156],acknowledgement [a2941],okay [a2773],,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:34,00:03:35,00:00:01,,,,,,,,,,,,,,,,,,,,,,{LG} [a2158],continuer [a3175],laugh [a2775],,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:34,00:03:37,00:00:03,,,,,,,,,,,,,,,,"Well yeah, sometimes they -- like doctors have no sense of personal space {LG} [a1589]",,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:37,00:03:41,00:00:04,,,,,,,,,,,,,,,,"They -- they do ask like questions that you're like ""That's not really any of your business"" [a1590]",,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:42,00:03:43,00:00:01,,,,,,,,,,,,,,,,um {LS} [a1591],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:43,00:03:45,00:00:02,,,,,,,,,,,,,,,,"I've got an insulin pump, and [a1592]",,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:45,00:03:46,00:00:01,,,,,,,,,,,,,,,,I {LG} [a1593],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:46,00:03:47,00:00:00,,,,,,,,,,,,,,,,{BR} [a1595],,,,,,{LG} [a2162],,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:49,00:03:51,00:00:02,,,,,,,,,,,,,,,,I got asked why I had a really fancy -- a [a1598],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:54,00:03:55,00:00:01,,,,,,,,,,,,,,,,um {BR} [a1600],,,,,,"I get that a lot as well! I'm like ""Who has pagers any more, do you really?"" [a2163]",,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:55,00:03:56,00:00:01,,,,,,,,,,,,,,,,Doctors do. [a1601],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:03:59,00:04:00,00:00:01,,,,,,,,,,,,,,,,"So -- and it is a similar size and shape to a pager, but it really doesn't, like [a1602]",,,,,,"Yeah, yeah. [a2165]",acknowledgement [a3121],"yeah, yeah [a2779]",,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:02,00:04:03,00:00:01,,,,,,,,,,,,,,,,function as a pager. [a1603],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:02,00:04:03,00:00:01,,,,,,,,,,,,,,,,,,,,,,"No, not really. [a2166]",,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:04,00:04:05,00:00:01,,,,,,,,,,,,,,,,um [a1606],,,,,,"Although I have often thought it would be really good, maybe for [a2167]",,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:08,00:04:12,00:00:04,,,,,,,,,,,,,,,,,,,,,,I don't know how many times I've lost my blood sugar monitor just in the flat somewhere. Wouldn't it be so good if you could just like [a2169],,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:09,00:04:11,00:00:01,,,,,,,,,,,,,,,,"Yeah, that would be great! [a1607]",second assessment [a3096],"Yeah, that would be great! [a2638]",,,,I don't know how many times I've lost my blood sugar monitor just in the flat somewhere. Wouldn't it be so good if you could just like [a2169],,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:15,00:04:16,00:00:01,,,,,,,,,,,,,,,,um [a1609],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:17,00:04:19,00:00:02,,,,,,,,,,,,,,,,I think you've got a like business [a1610],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:19,00:04:19,00:00:01,,,,,,,,,,,,,,,,{LG} [a1611],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:19,00:04:21,00:00:02,,,,,,,,,,,,,,,,,,,,,,{LG} [a2172],,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:20,00:04:20,00:00:01,,,,,,,,,,,,,,,,{LG} [a1613],,,,,,{LG} [a2172],,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:20,00:04:21,00:00:01,,,,,,,,,,,,,,,,um [a1614],,,,,,,,,,,,other [a1447],other [a1415],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:36,00:04:37,00:00:01,,,,,,,,,,,,,,,,,,,,,,Diet coke? [a2174],other-initiated self-repair [a2944],Diet coke? [a2781],,,,complication [a1449],story hypo in yoga class [a1416],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:37,00:04:40,00:00:03,,,,,,,,,,,,,,,,The pilates teacher offered me some water. [a1621],,,,,,,,,,,,complication [a1449],story hypo in yoga class [a1416],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:37,00:04:38,00:00:01,,,,,,,,,,,,,,,,The pilates teacher offered me some water. [a1621],,,,,,"cool, thanks! [a2175]",joint construction [a3224],"Cool, thanks! [a2782]",,,,complication [a1449],story hypo in yoga class [a1416],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:38,00:04:38,00:00:01,,,,,,,,,,,,,,,,The pilates teacher offered me some water. [a1621],,,,,,{LG} [a2176],continuer [a3225],laugh [a2783],,,,complication [a1449],story hypo in yoga class [a1416],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:40,00:04:41,00:00:01,,,,,,,,,,,,,,,,,,,,,,{LG} [a2177],acknowledgement [a2945],laugh/sigh [a2784],,,,complication [a1449],story hypo in yoga class [a1416],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:40,00:04:42,00:00:02,,,,,,,,,,,,,,,,Cause she thought I was just a bit unwell. [a1622],,,,,,,,,,,,complication [a1449],story hypo in yoga class [a1416],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:47,00:04:48,00:00:01,,,,,,,,,,,,,,,,Here's some lucozade [a1626],,,,,,,,,,,,complication [a1449],story hypo in yoga class [a1416],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:53,00:04:54,00:00:01,,,,,,,,,,,,,,,,{LG} [a1629],change-of-activity [a2927],laugh [a2640],,,,"My aunt, my aunt when I was first diagnosed, she's my godmother as well, and sure, she knew nothing about it, [a2182]",,,,,,orientation [a1400],story aunt and lucozade [a1390],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:04:58,00:05:03,00:00:06,,,,,,,,,,,,,,,,,,,,,,"um, but obviously had seen me -- that, ((do you know)), I always have a bottle of lucozade with me at all times, so the next time I went to visit her house [a2183]",,,,,,orientation [a1400],story aunt and lucozade [a1390],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:05:03,00:05:09,00:00:06,,,,,,,,,,,,,,,,,,,,,,"she like, like as if it was a big treat, she was like ""Got this in specially for you"" and I was like ""Two litres of lucozade you can have with your dinner"" I was like [a2184]",,,,,,complication [a1401],story aunt and lucozade [a1390],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:05:10,00:05:11,00:00:01,,,,,,,,,,,,,,,,,,,,,,"I mean, thanks, but [a2185]",,,,,,evaluation [a1402],story aunt and lucozade [a1390],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:05:12,00:05:13,00:00:01,,,,,,,,,,,,,,,,{LG} [a1634],continuer [a3210],laugh [a2645],,,,,,,,,,evaluation [a1402],story aunt and lucozade [a1390],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:05:12,00:05:14,00:00:02,,,,,,,,,,,,,,,,,,,,,,Don't think you quite understand what's going on. [a2187],,,,,,evaluation [a1402],story aunt and lucozade [a1390],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:05:14,00:05:16,00:00:02,,,,,,,,,,,,,,,,,,,,,,"Or yeah like like that, I was in a [a2188]",,,,,,orientation [a1403],story hypo in aerobics class [a1391],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:05:34,00:05:39,00:00:06,,,,,,,,,,,,,,,,,,,,,,"I was like ""I'm uh checking my blood sugar, uh I've diabetes"" and she like grilled me on it. She was like [a2195]",,,,,,complication [a1404],story hypo in aerobics class [a1391],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:05:54,00:05:57,00:00:03,,,,,,,,,,,,,,,,This is my diabetes and my space! {LG} [a1640],joint construction [a2936],This is my diabetes and my space! {LG} [a2651],,,,,,,,,,evaluation [a1405],story hypo in aerobics class [a1391],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:06:04,00:06:08,00:00:04,,,,,,,,,,,,,,,,"I really wish there was a word for like ""Are you okay?"" ""Yes I'm fine"" [a1645]",,,,,,,,,,,,other [a1451],other [a1417],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:06:18,00:06:19,00:00:01,,,,,,,,,,,,,,,,,,,,,,"I need like a moment, yeah, I know. [a2205]",acknowledgement [a3177],"yeah, I know [a3165]",,,,other [a1451],other [a1417],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:06:20,00:06:21,00:00:01,,,,,,,,,,,,,,,,because [a1652],,,,,,,,,,,,other [a1451],other [a1417],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:06:24,00:06:27,00:00:03,,,,,,,,,,,,,,,,"then they're like ""Oh, like what did you do to go hypo?"" and I'm like ""You [a1654]",,,,,,,,,,,,other [a1451],other [a1417],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:06:28,00:06:29,00:00:01,,,,,,,,,,,,,,,,"do not get this"" {LG} [a1655]",,,,,,"Yeah, this is not a question to ask. Or I often used to think that -- working in a pub [a2206]",,,,,,orientation [a1452],story hypo at work in the pub [a1418],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:06:56,00:06:59,00:00:03,,,,,,,,,,,,,,,,"people think I'm an awful person, they think I never pull my weight. [a1662]",,,,,,,,,,,,evaluation [a1454],story hypo at work in the pub [a1418],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:00,00:07:01,00:00:02,,,,,,,,,,,,,,,,They think {BR} like [a1663],,,,,,,,,,,,evaluation [a1454],story hypo at work in the pub [a1418],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:09,00:07:11,00:00:01,,,,,,,,,,,,,,,,{BR} um [a1668],,,,,,"That's the thing, because uh even when I'm -- when I used to be out with my friends and stuff or with people I don't know that well, like [a2220]",,,,,,orientation [a1455],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:14,00:07:16,00:00:02,,,,,,,,,,,,,,,,,,,,,,"okay, I'm low, I take some lucozade, [a2221]",,,,,,orientation [a1455],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:20,00:07:23,00:00:03,,,,,,,,,,,,,,,,,,,,,,"are -- can we go? Or what is happening? I'm like ""no, with the, just"" [a2223]",,,,,,complication [a1456],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:25,00:07:29,00:00:04,,,,,,,,,,,,,,,,,,,,,,"and I can like -- I like I can be quite bad, I kind of can't talk, I can't read, [a2225]",,,,,,evaluation [a1457],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:25,00:07:27,00:00:02,,,,,,,,,,,,,,,,{LG} [a1672],acknowledgement [a2954],laugh [a2660],,,,"and I can like -- I like I can be quite bad, I kind of can't talk, I can't read, [a2225]",,,,,,evaluation [a1457],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:32,00:07:34,00:00:03,,,,,,,,,,,,,,,,,,,,,,"Yeah, it's not good. It's not a good time. Um [a2227]",,,,,,evaluation [a1457],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:36,00:07:43,00:00:07,,,,,,,,,,,,,,,,,,,,,,"like close friends, obviously, and people like that, cause they just kind of  continue chatting and then then look at me and like ""okay, you've some colour back in your face, then we can go"", and I'm like ""yes"" [a2229]",,,,,,complication [a1458],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:42,00:07:43,00:00:01,,,,,,,,,,,,,,,,{LG} [a1677],acknowledgement [a2959],laugh [a2665],,,,"like close friends, obviously, and people like that, cause they just kind of  continue chatting and then then look at me and like ""okay, you've some colour back in your face, then we can go"", and I'm like ""yes"" [a2229]",,,,,,complication [a1458],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:43,00:07:46,00:00:03,,,,,,,,,,,,,,,,"((right)) You look like you're fixed. I know what you look like when you're sick, [a1678]",,,,,,,,,,,,complication [a1458],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:07:46,00:07:46,00:00:00,,,,,,,,,,,,,,,,,,,,,,yeah [a2231],,,,,,complication [a1458],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:01,00:08:01,00:00:01,,,,,,,,,,,,,,,,"Cause she's still hypo, so why did she not eat more? and you're like""No"" [a1682]",,,,,,yeah [a2237],acknowledgement [a2977],yeah [a2796],,,,complication [a1458],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:02,00:08:04,00:00:02,,,,,,,,,,,,,,,,,,,,,,You don't get this {LG} [a2238],joint construction [a2978],You don't get this laugh [a2797],,,,evaluation [a1459],story hypo in social situations [a1419],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:13,00:08:15,00:00:02,,,,,,,,,,,,,,,,,,,,,,"I'm heartbroken. I'm like ""No"" [a2241]",,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:20,00:08:23,00:00:03,,,,,,,,,,,,,,,,I -- like I d- +don't -- I quite -- I see quite a lot of my patients who just drink lucozade for [a1690],,,,,,,,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:25,00:08:25,00:00:01,,,,,,,,,,,,,,,,I would say. [a1693],,,,,,"Yeah! I mean Yeah, exactly. [a3246]",acknowledgement [a3256],"Yeah! I mean Yeah, exactly. [a3251]",,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:26,00:08:28,00:00:02,,,,,,,,,,,,,,,,"I'm like, um [a1694]",,,,,,,,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:28,00:08:29,00:00:01,,,,,,,,,,,,,,,,"yeah, um [a1695]",,,,,,,,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:33,00:08:35,00:00:02,,,,,,,,,,,,,,,,,,,,,,That's kind of the point of it. You know what I mean? [a2246],,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:40,00:08:41,00:00:01,,,,,,,,,,,,,,,,zero percents and like [a1702],,,,,,"zero, yeah [a2247]",acknowledgement [a3128],"zero, yeah [a2802]",,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:42,00:08:43,00:00:02,,,,,,,,,,,,,,,,lucozade isn't zero [a1703],,,,,,,,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:43,00:08:46,00:00:02,,,,,,,,,,,,,,,,like if you want to make a lucozade zero [a1704],,,,,,,,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:46,00:08:48,00:00:02,,,,,,,,,,,,,,,,then make another product! [a1705],,,,,,,,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:08:58,00:09:00,00:00:01,,,,,,,,,,,,,,,,,,,,,,lucozade is like my guy. [a2251],,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:01,00:09:06,00:00:05,,,,,,,,,,,,,,,,Yeah. Um so I I haven't been in a lucozade phase for a while. I do drink orange juice. [a1709],,,,,,,,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:06,00:09:07,00:00:01,,,,,,,,,,,,,,,,Um [a1710],,,,,,,,,,,,other [a1460],other [a1420],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:07,00:09:09,00:00:01,,,,,,,,,,,,,,,,I was really cross I wro- +wrote -- I [a1711],,,,,,,,,,,,orientation [a1461],story orange juice thief [a1421],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:13,00:09:13,00:00:01,,,,,,,,,,,,,,,,,,,,,,"yeah, yeah [a2254]",acknowledgement [a2980],yeah yeah [a2806],,,,orientation [a1461],story orange juice thief [a1421],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:13,00:09:17,00:00:04,,,,,,,,,,,,,,,,and it had an orange juice in and I left it in the staff um [a1713],,,,,,,,,,,,complication [a1462],story orange juice thief [a1421],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:20,00:09:21,00:00:01,,,,,,,,,,,,,,,,,,,,,,Oh my gosh! [a2255],new and surprising [a2981],Oh my gosh! [a2807],,,,evaluation [a1463],story orange juice thief [a1421],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:31,00:09:31,00:00:01,,,,,,,,,,,,,,,,,,,,,,You bastards! [a2258],joint construction [a3178],You bastards! [a2810],,,,evaluation [a1463],story orange juice thief [a1421],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:31,00:09:32,00:00:01,,,,,,,,,,,,,,,,because like -- yeah! [a1719],,,,,,,,,,,,evaluation [a1463],story orange juice thief [a1421],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:31,00:09:33,00:00:02,,,,,,,,,,,,,,,,,,,,,,{LG} [a2259],continuer [a3179],laugh [a2811],,,,evaluation [a1463],story orange juice thief [a1421],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:45,00:09:47,00:00:02,,,,,,,,,,,,,,,,"Um, but yeah like, orange juice, um I [a1726]",,,,,,,,,,,,resolution [a1464],story orange juice thief [a1421],20170126_Flo-Holly_SocialLife_backchannels.eaf
00:09:47,00:09:50,00:00:03,,,,,,,,,,,,,,,,quite often like marshmallows at night time [a1727],,,,,,,,,,,,other [a1465],other [a1422],20170126_Flo-Holly_SocialLife_backchannels.eaf
